Id,Year,Month,State,Illnesses
16837,2013,May,Maryland,4
16838,2013,May,Maryland,6
16839,2013,May,Maryland,2
16840,2013,May,Maryland,5
16841,2013,May,Massachusetts,31
16842,2013,May,Massachusetts,59
16843,2013,May,Massachusetts,46
16844,2013,May,Massachusetts,25
16845,2013,May,Massachusetts,5
16846,2013,May,Michigan,3
16847,2013,May,Michigan,0
16848,2013,May,Michigan,32
16849,2013,May,Michigan,9
16850,2013,May,Michigan,30
16851,2013,May,Minnesota,11
16852,2013,May,Minnesota,7
16853,2013,May,Minnesota,2
16854,2013,May,Minnesota,59
16855,2013,May,Minnesota,7
16856,2013,May,Montana,16
16857,2013,May,Multistate,0
16858,2013,May,Multistate,7
16859,2013,May,Multistate,4
16860,2013,May,"New Hampshire",15
16861,2013,May,"New Jersey",16
16862,2013,May,"New York",6
16863,2013,May,"New York",3
16864,2013,May,"New York",4
16865,2013,May,"New York",27
16866,2013,May,"New York",17
16867,2013,May,"New York",33
16868,2013,May,"New York",17
16869,2013,May,"New York",3
16870,2013,May,"New York",11
16871,2013,May,"New York",5
16872,2013,May,"North Carolina",100
16873,2013,May,"North Carolina",41
16874,2013,May,"North Dakota",6
16875,2013,May,Ohio,0
16876,2013,May,Ohio,2
16877,2013,May,Ohio,6
16878,2013,May,Ohio,11
16879,2013,May,Ohio,2
16880,2013,May,Oregon,28
16881,2013,May,Pennsylvania,35
16882,2013,May,Pennsylvania,0
16883,2013,May,Pennsylvania,0
16884,2013,May,"Rhode Island",2
16885,2013,May,Tennessee,13
16886,2013,May,Tennessee,0
16887,2013,May,Tennessee,5
16888,2013,May,Texas,12
16889,2013,May,Texas,9
16890,2013,May,Texas,2
16891,2013,May,Vermont,20
16892,2013,May,Virginia,4
16893,2013,May,Virginia,6
16894,2013,May,Virginia,68
16895,2013,May,Virginia,0
16896,2013,May,Washington,7
16897,2013,May,Washington,10
16898,2013,May,Wisconsin,8
16899,2013,May,Wisconsin,3
16900,2013,May,Wisconsin,25
16901,2013,May,Wyoming,28
16902,2013,June,Alaska,2
16903,2013,June,Arizona,12
16904,2013,June,Arkansas,0
16905,2013,June,California,3
16906,2013,June,California,7
16907,2013,June,California,16
16908,2013,June,California,15
16909,2013,June,California,0
16910,2013,June,California,7
16911,2013,June,California,9
16912,2013,June,California,2
16913,2013,June,California,16
16914,2013,June,California,0
16915,2013,June,California,4
16916,2013,June,California,16
16917,2013,June,California,16
16918,2013,June,Florida,0
16919,2013,June,Florida,2
16920,2013,June,Florida,0
16921,2013,June,Florida,22
16922,2013,June,Florida,6
16923,2013,June,Florida,2
16924,2013,June,Florida,13
16925,2013,June,Georgia,8
16926,2013,June,Georgia,3
16927,2013,June,Georgia,7
16928,2013,June,Illinois,9
16929,2013,June,Illinois,0
16930,2013,June,Illinois,13
16931,2013,June,Illinois,0
16932,2013,June,Iowa,31
16933,2013,June,Kansas,24
16934,2013,June,Kansas,28
16935,2013,June,Kansas,2
16936,2013,June,Kansas,4
16937,2013,June,Kansas,3
16938,2013,June,Maryland,9
16939,2013,June,Maryland,7
16940,2013,June,Maryland,4
16941,2013,June,Maryland,2
16942,2013,June,Maryland,0
16943,2013,June,Maryland,2
16944,2013,June,Massachusetts,0
16945,2013,June,Massachusetts,11
16946,2013,June,Massachusetts,91
16947,2013,June,Massachusetts,32
16948,2013,June,Michigan,4
16949,2013,June,Michigan,11
16950,2013,June,Michigan,7
16951,2013,June,Michigan,4
16952,2013,June,Minnesota,6
16953,2013,June,Missouri,0
16954,2013,June,Multistate,161
16955,2013,June,Multistate,0
16956,2013,June,Multistate,0
16957,2013,June,Multistate,0
16958,2013,June,Multistate,13
16959,2013,June,Nebraska,8
16960,2013,June,"New Hampshire",0
16961,2013,June,"New Jersey",5
16962,2013,June,"New Jersey",2
16963,2013,June,"New Jersey",11
16964,2013,June,"New Jersey",6
16965,2013,June,"New Mexico",11
16966,2013,June,"New York",57
16967,2013,June,"New York",25
16968,2013,June,"New York",4
16969,2013,June,"North Dakota",7
16970,2013,June,Ohio,7
16971,2013,June,Ohio,2
16972,2013,June,Ohio,2
16973,2013,June,Ohio,7
16974,2013,June,Ohio,5
16975,2013,June,Pennsylvania,25
16976,2013,June,Pennsylvania,4
16977,2013,June,"South Carolina",8
16978,2013,June,Tennessee,7
16979,2013,June,Tennessee,3
16980,2013,June,Texas,183
16981,2013,June,Texas,38
16982,2013,June,Vermont,10
16983,2013,June,Washington,53
16984,2013,June,Washington,21
16985,2013,June,Washington,2
16986,2013,June,Wisconsin,4
16987,2013,June,Wisconsin,0
16988,2013,June,Wisconsin,75
16989,2013,July,Alabama,38
16990,2013,July,Alaska,2
16991,2013,July,Alaska,8
16992,2013,July,Arizona,94
16993,2013,July,Arkansas,4
16994,2013,July,California,41
16995,2013,July,California,2
16996,2013,July,California,2
16997,2013,July,California,4
16998,2013,July,California,14
16999,2013,July,California,3
17000,2013,July,California,0
17001,2013,July,California,5
17002,2013,July,Colorado,6
17003,2013,July,Colorado,4
17004,2013,July,Colorado,3
17005,2013,July,Colorado,4
17006,2013,July,Connecticut,11
17007,2013,July,Florida,5
17008,2013,July,Georgia,2
17009,2013,July,Georgia,10
17010,2013,July,Idaho,4
17011,2013,July,Illinois,2
17012,2013,July,Massachusetts,13
17013,2013,July,Massachusetts,4
17014,2013,July,Michigan,14
17015,2013,July,Michigan,15
17016,2013,July,Minnesota,7
17017,2013,July,Minnesota,4
17018,2013,July,Mississippi,3
17019,2013,July,Missouri,0
17020,2013,July,Multistate,0
17021,2013,July,Nebraska,0
17022,2013,July,"New Jersey",14
17023,2013,July,"New Jersey",2
17024,2013,July,"New Jersey",2
17025,2013,July,"New York",4
17026,2013,July,"New York",7
17027,2013,July,"New York",10
17028,2013,July,"New York",6
17029,2013,July,"New York",2
17030,2013,July,Ohio,9
17031,2013,July,Ohio,2
17032,2013,July,Ohio,0
17033,2013,July,Ohio,4
17034,2013,July,Ohio,2
17035,2013,July,Ohio,6
17036,2013,July,Oregon,3
17037,2013,July,Oregon,8
17038,2013,July,Oregon,0
17039,2013,July,Pennsylvania,7
17040,2013,July,"Puerto Rico",14
17041,2013,July,"Puerto Rico",4
17042,2013,July,"Rhode Island",16
17043,2013,July,Texas,19
17044,2013,July,Texas,29
17045,2013,July,Texas,2
17046,2013,July,Washington,5
17047,2013,July,Washington,0
17048,2013,July,Wisconsin,4
17049,2013,July,Wisconsin,8
17050,2013,August,Arizona,5
17051,2013,August,Arkansas,2
17052,2013,August,Arkansas,11
17053,2013,August,California,16
17054,2013,August,California,16
17055,2013,August,California,14
17056,2013,August,California,2
17057,2013,August,California,3
17058,2013,August,California,9
17059,2013,August,California,5
17060,2013,August,California,5
17061,2013,August,California,13
17062,2013,August,California,13
17063,2013,August,California,22
17064,2013,August,California,4
17065,2013,August,Florida,6
17066,2013,August,Florida,2
17067,2013,August,Florida,2
17068,2013,August,Georgia,16
17069,2013,August,Georgia,19
17070,2013,August,Hawaii,0
17071,2013,August,Hawaii,2
17072,2013,August,Idaho,8
17073,2013,August,Illinois,6
17074,2013,August,Illinois,8
17075,2013,August,Illinois,7
17076,2013,August,Iowa,4
17077,2013,August,Kansas,2
17078,2013,August,Kansas,0
17079,2013,August,Louisiana,6
17080,2013,August,Maryland,4
17081,2013,August,Minnesota,0
17082,2013,August,Minnesota,7
17083,2013,August,Missouri,3
17084,2013,August,Multistate,14
17085,2013,August,Multistate,8
17086,2013,August,"New Mexico",10
17087,2013,August,"New York",11
17088,2013,August,"New York",2
17089,2013,August,"New York",11
17090,2013,August,"New York",7
17091,2013,August,"New York",2
17092,2013,August,"North Carolina",6
17093,2013,August,Ohio,4
17094,2013,August,Ohio,2
17095,2013,August,Ohio,7
17096,2013,August,Ohio,5
17097,2013,August,Ohio,5
17098,2013,August,Oregon,13
17099,2013,August,Oregon,22
17100,2013,August,Oregon,12
17101,2013,August,Oregon,6
17102,2013,August,Oregon,19
17103,2013,August,Oregon,8
17104,2013,August,Pennsylvania,2
17105,2013,August,Pennsylvania,9
17106,2013,August,Pennsylvania,0
17107,2013,August,Pennsylvania,17
17108,2013,August,"Puerto Rico",0
17109,2013,August,"Puerto Rico",42
17110,2013,August,"Puerto Rico",0
17111,2013,August,"Puerto Rico",10
17112,2013,August,"Puerto Rico",2
17113,2013,August,"South Carolina",2
17114,2013,August,Tennessee,0
17115,2013,August,Tennessee,7
17116,2013,August,Tennessee,0
17117,2013,August,Tennessee,4
17118,2013,August,Texas,2
17119,2013,August,Texas,0
17120,2013,August,Utah,26
17121,2013,August,Virginia,0
17122,2013,August,Washington,10
17123,2013,August,Wisconsin,27
17124,2013,September,Arkansas,4
17125,2013,September,California,2
17126,2013,September,California,3
17127,2013,September,California,13
17128,2013,September,California,23
17129,2013,September,Colorado,22
17130,2013,September,Colorado,21
17131,2013,September,Colorado,3
17132,2013,September,Connecticut,34
17133,2013,September,Florida,2
17134,2013,September,Florida,59
17135,2013,September,Florida,7
17136,2013,September,Florida,7
17137,2013,September,Georgia,2
17138,2013,September,Georgia,6
17139,2013,September,Idaho,4
17140,2013,September,Illinois,23
17141,2013,September,Kentucky,0
17142,2013,September,Louisiana,3
17143,2013,September,Massachusetts,4
17144,2013,September,Massachusetts,13
17145,2013,September,Michigan,13
17146,2013,September,Minnesota,22
17147,2013,September,Missouri,14
17148,2013,September,Multistate,9
17149,2013,September,Nebraska,11
17150,2013,September,"New York",9
17151,2013,September,"New York",31
17152,2013,September,"North Carolina",3
17153,2013,September,"North Dakota",3
17154,2013,September,Ohio,3
17155,2013,September,Ohio,3
17156,2013,September,Ohio,7
17157,2013,September,Ohio,32
17158,2013,September,Ohio,97
17159,2013,September,Ohio,2
17160,2013,September,Ohio,8
17161,2013,September,Ohio,4
17162,2013,September,Oregon,6
17163,2013,September,Oregon,5
17164,2013,September,Oregon,3
17165,2013,September,Oregon,3
17166,2013,September,Pennsylvania,5
17167,2013,September,Pennsylvania,4
17168,2013,September,Pennsylvania,0
17169,2013,September,Pennsylvania,7
17170,2013,September,"Puerto Rico",2
17171,2013,September,"Puerto Rico",6
17172,2013,September,"Rhode Island",2
17173,2013,September,"Rhode Island",4
17174,2013,September,"South Carolina",11
17175,2013,September,"South Carolina",40
17176,2013,September,"South Carolina",2
17177,2013,September,"South Carolina",3
17178,2013,September,Tennessee,3
17179,2013,September,Tennessee,0
17180,2013,September,Tennessee,11
17181,2013,September,Virginia,0
17182,2013,September,Washington,8
17183,2013,September,Washington,5
17184,2013,October,Alabama,50
17185,2013,October,Alaska,2
17186,2013,October,Alaska,3
17187,2013,October,California,3
17188,2013,October,California,56
17189,2013,October,California,21
17190,2013,October,California,2
17191,2013,October,California,2
17192,2013,October,California,4
17193,2013,October,California,10
17194,2013,October,California,8
17195,2013,October,Colorado,9
17196,2013,October,Connecticut,34
17197,2013,October,Connecticut,32
17198,2013,October,Florida,3
17199,2013,October,Georgia,6
17200,2013,October,Hawaii,0
17201,2013,October,Illinois,0
17202,2013,October,Illinois,11
17203,2013,October,Illinois,8
17204,2013,October,Indiana,8
17205,2013,October,Iowa,0
17206,2013,October,Kentucky,6
17207,2013,October,Maryland,3
17208,2013,October,Minnesota,10
17209,2013,October,Minnesota,17
17210,2013,October,Multistate,33
17211,2013,October,Multistate,0
17212,2013,October,Nevada,97
17213,2013,October,"New Jersey",6
17214,2013,October,"New York",3
17215,2013,October,"North Dakota",63
17216,2013,October,Ohio,3
17217,2013,October,Ohio,0
17218,2013,October,Ohio,0
17219,2013,October,Oklahoma,133
17220,2013,October,Oregon,52
17221,2013,October,Pennsylvania,10
17222,2013,October,Pennsylvania,24
17223,2013,October,"Puerto Rico",5
17224,2013,October,"Puerto Rico",2
17225,2013,October,"Rhode Island",8
17226,2013,October,Tennessee,13
17227,2013,October,Tennessee,9
17228,2013,October,Tennessee,3
17229,2013,October,Utah,2
17230,2013,October,Washington,0
17231,2013,October,Wisconsin,0
17232,2013,November,Alaska,5
17233,2013,November,Alaska,4
17234,2013,November,Arizona,2
17235,2013,November,Arizona,75
17236,2013,November,Arizona,6
17237,2013,November,California,3
17238,2013,November,California,0
17239,2013,November,California,11
17240,2013,November,California,5
17241,2013,November,California,6
17242,2013,November,Colorado,11
17243,2013,November,Colorado,27
17244,2013,November,Florida,4
17245,2013,November,Florida,14
17246,2013,November,Florida,2
17247,2013,November,Georgia,5
17248,2013,November,Illinois,3
17249,2013,November,Illinois,3
17250,2013,November,Illinois,6
17251,2013,November,Illinois,19
17252,2013,November,Indiana,3
17253,2013,November,Indiana,9
17254,2013,November,Kansas,3
17255,2013,November,Michigan,0
17256,2013,November,Minnesota,5
17257,2013,November,Minnesota,19
17258,2013,November,Minnesota,0
17259,2013,November,Missouri,20
17260,2013,November,Missouri,7
17261,2013,November,Missouri,12
17262,2013,November,Multistate,18
17263,2013,November,Multistate,33
17264,2013,November,"New York",0
17265,2013,November,"New York",2
17266,2013,November,"North Carolina",7
17267,2013,November,"North Dakota",6
17268,2013,November,"North Dakota",5
17269,2013,November,Ohio,7
17270,2013,November,Ohio,15
17271,2013,November,Ohio,6
17272,2013,November,Ohio,16
17273,2013,November,Ohio,2
17274,2013,November,"Rhode Island",2
17275,2013,November,"South Carolina",4
17276,2013,November,"South Carolina",23
17277,2013,November,Tennessee,24
17278,2013,November,Tennessee,0
17279,2013,November,Texas,4
17280,2013,November,Virginia,0
17281,2013,November,Virginia,3
17282,2013,November,Washington,3
17283,2013,November,Washington,3
17284,2013,November,Washington,3
17285,2013,November,Wisconsin,12
17286,2013,November,Wisconsin,2
17287,2013,December,California,2
17288,2013,December,California,5
17289,2013,December,California,5
17290,2013,December,California,11
17291,2013,December,California,3
17292,2013,December,California,3
17293,2013,December,Colorado,9
17294,2013,December,Colorado,3
17295,2013,December,Connecticut,22
17296,2013,December,Connecticut,12
17297,2013,December,Connecticut,9
17298,2013,December,Florida,8
17299,2013,December,Florida,4
17300,2013,December,Florida,5
17301,2013,December,Georgia,131
17302,2013,December,Georgia,3
17303,2013,December,Georgia,15
17304,2013,December,Georgia,23
17305,2013,December,Hawaii,139
17306,2013,December,Illinois,13
17307,2013,December,Iowa,0
17308,2013,December,Iowa,7
17309,2013,December,Kansas,215
17310,2013,December,Louisiana,0
17311,2013,December,Maryland,14
17312,2013,December,Maryland,12
17313,2013,December,Massachusetts,2
17314,2013,December,Minnesota,9
17315,2013,December,Minnesota,4
17316,2013,December,Minnesota,0
17317,2013,December,Minnesota,4
17318,2013,December,Minnesota,6
17319,2013,December,Nebraska,4
17320,2013,December,"New Hampshire",16
17321,2013,December,"New York",11
17322,2013,December,"New York",3
17323,2013,December,"New York",0
17324,2013,December,"New York",5
17325,2013,December,"New York",3
17326,2013,December,Ohio,43
17327,2013,December,Ohio,5
17328,2013,December,Ohio,25
17329,2013,December,Ohio,6
17330,2013,December,Ohio,5
17331,2013,December,Ohio,5
17332,2013,December,Ohio,9
17333,2013,December,Ohio,2
17334,2013,December,Oklahoma,55
17335,2013,December,Oregon,18
17336,2013,December,Oregon,7
17337,2013,December,Oregon,6
17338,2013,December,Pennsylvania,45
17339,2013,December,Pennsylvania,5
17340,2013,December,"South Dakota",57
17341,2013,December,Tennessee,7
17342,2013,December,Tennessee,6
17343,2013,December,Texas,4
17344,2013,December,Utah,3
17345,2013,December,Virginia,3
17346,2013,December,Virginia,30
17347,2013,December,Washington,7
17348,2013,December,Washington,9
17349,2013,December,Washington,8
17350,2013,December,Wisconsin,3
17351,2014,January,Alabama,0
17352,2014,January,Alaska,17
17353,2014,January,Arizona,4
17354,2014,January,Arizona,3
17355,2014,January,Arizona,2
17356,2014,January,Arizona,2
17357,2014,January,California,14
17358,2014,January,California,3
17359,2014,January,California,5
17360,2014,January,California,2
17361,2014,January,California,2
17362,2014,January,California,2
17363,2014,January,California,4
17364,2014,January,Colorado,46
17365,2014,January,Colorado,46
17366,2014,January,Connecticut,16
17367,2014,January,Florida,6
17368,2014,January,Florida,37
17369,2014,January,Florida,4
17370,2014,January,Florida,3
17371,2014,January,Florida,12
17372,2014,January,Florida,0
17373,2014,January,Georgia,225
17374,2014,January,Illinois,7
17375,2014,January,Indiana,4
17376,2014,January,Louisiana,6
17377,2014,January,Maine,4
17378,2014,January,Maryland,19
17379,2014,January,Massachusetts,20
17380,2014,January,Massachusetts,2
17381,2014,January,Massachusetts,4
17382,2014,January,Michigan,0
17383,2014,January,Michigan,2
17384,2014,January,Minnesota,0
17385,2014,January,Minnesota,0
17386,2014,January,Minnesota,8
17387,2014,January,Minnesota,36
17388,2014,January,Multistate,4
17389,2014,January,Multistate,0
17390,2014,January,Multistate,6
17391,2014,January,Nebraska,19
17392,2014,January,"New York",3
17393,2014,January,Ohio,8
17394,2014,January,Ohio,2
17395,2014,January,Ohio,8
17396,2014,January,Oregon,5
17397,2014,January,Pennsylvania,2
17398,2014,January,Tennessee,17
17399,2014,January,Texas,2
17400,2014,January,Virginia,34
17401,2014,January,Virginia,19
17402,2014,January,Washington,3
17403,2014,January,Washington,3
17404,2014,January,Washington,4
17405,2014,January,Wisconsin,8
17406,2014,January,Wisconsin,34
17407,2014,February,Alaska,3
17408,2014,February,Arizona,8
17409,2014,February,Arizona,9
17410,2014,February,California,15
17411,2014,February,California,24
17412,2014,February,California,5
17413,2014,February,California,8
17414,2014,February,California,0
17415,2014,February,California,11
