WeatherKey,WeatherDate,TempHighInF,TempAverageInF,TempLowInF,HumidityHighPercentage,HumidityAveragePercentage,HumidityLowPercentage,WindHighInMpf,WindAverageInMpf,WindGustHighInMpf,SnowFallInInches,PrecipitationInInches,Month
3516,2017-08-16,85,76,66,100,68,36,20,10,25,0,0,August
3517,2017-08-17,83,73,63,61,45,28,16,8,19,0,0,August
3518,2017-08-18,81,73,65,100,84,67,23,11,28,0,0.24,August
3519,2017-08-19,74,70,65,100,90,79,16,7,19,0,0.01,August
3520,2017-08-20,85,79,72,79,58,37,20,11,26,0,0,August
3521,2017-08-21,87,78,69,70,55,40,17,10,23,0,0,August
3522,2017-08-22,91,81,70,90,71,52,24,13,30,0,0,August
3523,2017-08-23,84,77,69,94,64,33,22,12,29,0,0.04,August
3524,2017-08-24,81,73,64,78,54,30,17,8,23,0,0,August
3525,2017-08-25,76,70,63,72,54,36,14,8,19,0,0,August
3526,2017-08-26,74,67,60,64,50,35,16,8,23,0,0,August
3527,2017-08-27,71,65,58,93,75,57,15,8,20,0,0,August
3528,2017-08-28,72,65,57,93,73,53,14,7,18,0,0,August
3529,2017-08-29,68,63,58,93,78,63,14,7,17,0,0,August
3530,2017-08-30,72,66,59,97,72,47,16,9,22,0,0.07,August
3531,2017-08-31,79,70,60,72,54,36,22,12,28,0,0,August
336,2008-12-01,60,52,44,93,67,40,30,12,39,0,0.11,December
337,2008-12-02,48,43,38,62,48,34,23,14,32,0,0,December
338,2008-12-03,46,40,34,69,55,41,14,8,22,0,0,December
339,2008-12-04,55,45,35,76,61,46,28,15,36,0,0,December
340,2008-12-05,42,37,31,56,46,35,20,11,25,0,0,December
341,2008-12-06,37,32,27,69,54,38,15,5,18,0,0,December
342,2008-12-07,37,31,25,89,71,53,30,11,40,0.07,0,December
343,2008-12-08,25,20,14,55,40,24,30,14,39,0,0,December
344,2008-12-09,56,37,17,83,59,35,28,11,39,0.05,0.05,December
345,2008-12-10,63,52,40,90,81,72,37,20,49,0,0.4,December
346,2008-12-11,40,38,36,100,93,85,22,14,28,1.15,1.15,December
347,2008-12-12,48,40,32,100,81,61,26,15,36,0,2.29,December
348,2008-12-13,32,28,23,69,53,36,22,13,29,0,0,December
349,2008-12-14,43,33,22,82,64,46,20,11,26,0,0,December
350,2008-12-15,63,53,43,86,71,56,36,20,47,0.01,0.01,December
351,2008-12-16,61,45,29,77,60,43,26,12,33,0.02,0.02,December
352,2008-12-17,42,35,28,96,86,75,23,11,26,0.47,0.47,December
353,2008-12-18,40,36,32,78,67,55,17,9,23,0,0,December
354,2008-12-19,34,25,15,92,75,58,37,17,46,0.88,0,December
355,2008-12-20,20,17,13,84,81,77,23,17,31,0.18,0,December
356,2008-12-21,36,28,19,100,87,74,33,22,41,0.51,0.51,December
357,2008-12-22,27,22,17,68,57,46,36,21,46,0,0,December
358,2008-12-23,28,22,15,68,55,42,18,10,26,0,0,December
359,2008-12-24,52,40,27,89,79,69,30,15,38,0,0.14,December
360,2008-12-25,55,43,31,96,65,33,37,18,52,0,0.08,December
361,2008-12-26,36,31,25,75,57,38,13,7,18,0,0,December
362,2008-12-27,49,43,36,93,84,75,23,9,28,0,0.34,December
363,2008-12-28,62,53,44,93,71,49,31,18,39,0,0,December
364,2008-12-29,44,39,33,64,55,45,30,14,39,0,0,December
365,2008-12-30,40,34,28,89,58,27,37,17,45,0.01,0,December
366,2008-12-31,28,19,9,92,67,42,35,15,46,0.4,0,December
701,2009-12-01,43,38,33,70,58,45,22,12,28,0,0,December
702,2009-12-02,53,44,35,86,71,56,17,8,20,0,0.07,December
703,2009-12-03,69,60,50,96,67,37,38,19,49,0,0.73,December
704,2009-12-04,54,49,44,65,52,38,18,7,26,0,0,December
705,2009-12-05,45,39,33,96,77,58,25,13,32,0.35,0.35,December
706,2009-12-06,37,34,31,100,78,56,23,14,31,0.02,0,December
707,2009-12-07,39,34,28,78,65,52,23,7,25,0,0,December
708,2009-12-08,41,36,31,72,59,45,18,10,23,0,0,December
709,2009-12-09,48,40,32,93,78,63,39,18,46,1.03,1.03,December
710,2009-12-10,44,38,31,93,65,36,29,16,39,0,0,December
711,2009-12-11,31,28,24,47,39,31,32,21,46,0,0,December
712,2009-12-12,33,28,22,58,46,33,24,14,35,0,0,December
713,2009-12-13,47,36,25,96,72,48,16,8,21,0,0.73,December
714,2009-12-14,43,40,37,92,80,67,18,8,28,0,0,December
715,2009-12-15,48,43,38,92,75,58,20,8,31,0,0,December
716,2009-12-16,40,34,27,64,48,32,30,17,43,0,0,December
717,2009-12-17,28,20,11,57,44,31,33,19,41,0,0,December
718,2009-12-18,28,19,10,52,37,21,28,14,35,0,0,December
719,2009-12-19,33,25,17,63,44,25,29,11,36,0,0,December
720,2009-12-20,30,25,19,91,73,54,31,20,44,0.55,0,December
721,2009-12-21,32,26,20,57,47,36,30,19,40,0,0,December
722,2009-12-22,31,26,20,50,39,28,25,15,35,0,0,December
723,2009-12-23,25,21,16,59,51,42,21,13,25,0,0,December
724,2009-12-24,40,30,20,70,65,60,22,9,28,0,0,December
725,2009-12-25,37,32,27,92,82,72,15,8,17,0.01,0,December
726,2009-12-26,43,38,32,89,84,79,22,15,26,0,0,December
727,2009-12-27,54,45,36,100,79,57,26,15,33,0,0.25,December
728,2009-12-28,42,36,30,89,73,56,29,11,37,0,0.05,December
729,2009-12-29,31,22,12,63,51,39,37,24,51,0,0,December
730,2009-12-30,29,20,11,53,40,27,25,14,35,0,0,December
731,2009-12-31,32,28,24,92,71,50,13,6,17,0.12,0,December
1066,2010-12-01,56,51,46,96,90,83,30,16,43,0,0.38,December
1067,2010-12-02,51,44,36,79,62,45,25,14,33,0,0,December
1068,2010-12-03,41,38,34,69,59,48,17,12,23,0,0,December
1069,2010-12-04,43,38,32,64,55,45,21,14,28,0,0,December
1070,2010-12-05,36,33,29,63,55,47,21,11,26,0,0,December
1071,2010-12-06,35,31,27,63,52,40,28,19,39,0,0,December
1072,2010-12-07,37,33,28,63,50,37,23,15,32,0,0,December
1073,2010-12-08,34,30,25,58,45,32,25,17,33,0,0,December
1074,2010-12-09,29,24,19,57,46,35,20,13,28,0,0,December
1075,2010-12-10,28,21,14,64,51,38,17,7,22,0,0,December
1076,2010-12-11,45,37,28,78,62,45,15,5,20,0,0,December
1077,2010-12-12,53,42,30,93,84,75,30,15,43,0,1.15,December
1078,2010-12-13,57,47,37,100,89,77,21,12,30,0,0.17,December
1079,2010-12-14,37,29,21,82,66,50,23,13,31,0,0,December
1080,2010-12-15,23,21,18,54,50,45,26,16,33,0,0,December
1081,2010-12-16,34,27,20,73,56,38,20,10,25,0,0,December
1082,2010-12-17,36,29,21,74,56,38,17,7,28,0,0,December
1083,2010-12-18,38,31,24,85,69,52,10,4,14,0,0,December
1084,2010-12-19,37,31,25,81,63,44,14,8,17,0,0,December
1085,2010-12-20,33,30,26,84,69,53,23,15,31,0.19,0,December
1086,2010-12-21,41,34,27,78,66,54,26,19,38,0.01,0,December
1087,2010-12-22,39,36,32,85,72,59,21,15,29,0.03,0,December
1088,2010-12-23,40,36,31,85,70,54,25,18,32,0.07,0,December
1089,2010-12-24,38,33,27,69,55,40,22,14,28,0,0,December
1090,2010-12-25,31,27,23,63,56,49,17,6,21,0,0,December
1091,2010-12-26,32,28,23,100,79,58,41,19,51,0.91,0,December
1092,2010-12-27,30,25,19,100,78,56,40,29,55,0.1,0,December
1093,2010-12-28,35,27,18,61,45,29,35,21,46,0,0,December
1094,2010-12-29,38,34,29,69,60,50,21,10,26,0,0,December
1095,2010-12-30,43,36,29,69,58,46,14,8,20,0,0,December
1096,2010-12-31,50,39,28,75,65,55,15,6,20,0,0,December
1431,2011-12-01,49,44,38,70,54,37,17,10,23,0,0,December
1432,2011-12-02,50,43,35,56,46,36,20,8,26,0,0,December
1433,2011-12-03,45,40,34,76,65,53,16,8,20,0,0,December
1434,2011-12-04,53,44,35,93,79,64,18,9,26,0,0,December
1435,2011-12-05,63,54,44,93,75,56,17,10,26,0,0,December
1436,2011-12-06,61,55,49,93,89,84,16,9,23,0,0.09,December
1437,2011-12-07,59,52,45,100,96,92,17,7,20,0,1.6,December
1438,2011-12-08,46,42,37,96,71,45,36,16,48,0,0.89,December
1439,2011-12-09,52,44,35,89,67,44,24,10,32,0,0,December
1440,2011-12-10,47,39,31,89,61,32,18,10,24,0,0,December
1441,2011-12-11,38,33,28,58,48,37,13,7,18,0,0,December
1442,2011-12-12,49,40,31,63,42,21,17,9,21,0,0,December
1443,2011-12-13,47,38,29,70,55,40,16,7,17,0,0,December
1444,2011-12-14,43,40,37,76,68,60,12,7,14,0,0,December
1445,2011-12-15,54,46,38,83,74,64,28,17,74,0,0.05,December
1446,2011-12-16,54,48,41,83,61,39,32,16,45,0.02,0.02,December
1447,2011-12-17,41,35,28,70,55,39,18,11,25,0,0,December
1448,2011-12-18,28,24,20,55,44,33,16,10,21,0,0,December
1449,2011-12-19,45,32,18,62,50,37,26,14,36,0,0,December
1450,2011-12-20,45,39,32,67,47,27,18,10,24,0,0,December
1451,2011-12-21,58,45,32,93,76,59,21,10,26,0,0.09,December
1452,2011-12-22,57,51,45,83,65,47,25,11,35,0,0.41,December
1453,2011-12-23,47,42,37,96,84,71,15,9,17,0,0.58,December
1454,2011-12-24,31,27,22,69,56,42,15,8,20,0,0,December
1455,2011-12-25,42,31,19,79,63,47,16,8,21,0.03,0.03,December
1456,2011-12-26,43,37,30,85,63,41,26,11,36,0,0,December
1457,2011-12-27,56,43,29,93,76,58,38,14,49,0,0.18,December
1458,2011-12-28,57,43,28,93,69,45,33,20,43,0,0.02,December
1459,2011-12-29,33,28,23,50,36,21,29,15,39,0,0,December
1460,2011-12-30,44,36,27,82,63,43,14,4,16,0,0,December
1461,2011-12-31,40,37,34,92,84,75,14,7,18,0,0.01,December
1797,2012-12-01,32,30,28,92,69,45,13,7,21,0.03,0,December
1798,2012-12-02,52,42,32,96,84,71,21,6,28,0,0,December
1799,2012-12-03,59,50,41,86,69,51,23,10,30,0,0,December
1800,2012-12-04,57,48,39,96,86,76,22,7,33,0,0.01,December
1801,2012-12-05,57,45,33,93,68,43,26,16,35,0,0,December
1802,2012-12-06,41,36,30,54,46,37,22,9,30,0,0,December
1803,2012-12-07,44,37,30,89,74,58,10,5,14,0,0.03,December
1804,2012-12-08,47,45,43,100,93,86,13,5,17,0,0.34,December
1805,2012-12-09,49,45,41,93,73,53,16,9,20,0,0.08,December
1806,2012-12-10,60,51,42,100,95,89,21,8,25,0,0.56,December
1807,2012-12-11,56,45,34,93,71,49,21,11,26,0,0,December
1808,2012-12-12,40,36,31,63,54,44,13,9,18,0,0,December
1809,2012-12-13,42,36,29,70,61,51,6,4,7,0,0,December
1810,2012-12-14,49,40,31,69,49,29,20,11,24,0,0,December
1811,2012-12-15,40,37,33,70,59,48,21,9,26,0,0,December
1812,2012-12-16,39,37,34,92,77,61,21,14,26,0.25,0.25,December
1813,2012-12-17,45,41,37,100,96,92,22,14,26,0,0.48,December
1814,2012-12-18,50,46,41,100,95,89,18,11,25,0,0.86,December
1815,2012-12-19,45,42,38,89,71,53,25,16,37,0,0,December
1816,2012-12-20,43,38,33,76,67,57,14,9,17,0,0,December
1817,2012-12-21,52,45,38,100,88,76,39,21,49,0,0.65,December
1818,2012-12-22,38,34,30,82,63,43,28,16,37,0,0,December
1819,2012-12-23,38,34,29,56,48,40,23,13,30,0,0,December
1820,2012-12-24,40,36,31,61,49,37,18,8,25,0,0,December
1821,2012-12-25,35,32,28,78,65,51,14,8,20,0.01,0,December
1822,2012-12-26,39,31,23,85,69,53,36,14,44,0.23,0.23,December
1823,2012-12-27,47,39,30,96,91,85,45,24,54,1.67,1.67,December
1824,2012-12-28,37,33,28,78,65,52,24,14,35,0,0,December
1825,2012-12-29,37,33,29,92,78,63,30,10,37,0.69,0.69,December
1826,2012-12-30,30,26,22,92,69,46,30,19,40,0,0,December
1827,2012-12-31,34,28,21,69,61,52,24,14,30,0,0,December
2162,2013-12-01,47,41,34,96,83,69,15,6,18,0,0.27,December
2163,2013-12-02,41,39,37,92,86,79,12,5,14,0,0,December
2164,2013-12-03,49,43,36,92,71,50,13,8,16,0,0,December
2165,2013-12-04,45,40,35,76,61,45,16,7,22,0,0,December
2166,2013-12-05,57,47,36,93,85,76,16,4,20,0,0.01,December
2167,2013-12-06,57,46,35,93,74,54,20,11,24,0.3,0.3,December
2168,2013-12-07,42,37,31,89,67,44,22,11,28,0.09,0.09,December
2169,2013-12-08,32,30,27,55,49,43,14,7,20,0,0,December
2170,2013-12-09,48,37,26,96,72,47,18,12,22,0.43,0.43,December
2171,2013-12-10,38,33,27,89,70,50,21,11,31,0.07,0,December
2172,2013-12-11,32,28,24,68,61,53,22,14,29,0,0,December
2173,2013-12-12,27,23,18,68,47,26,20,12,26,0,0,December
2174,2013-12-13,30,23,16,68,55,42,21,14,29,0,0,December
2175,2013-12-14,31,21,11,88,65,42,32,14,38,0.22,0,December
2176,2013-12-15,38,31,23,100,82,63,41,19,52,0.64,0.64,December
2177,2013-12-16,30,25,20,75,55,35,25,14,31,0,0,December
2178,2013-12-17,28,19,9,96,73,49,22,10,30,0.53,0,December
2179,2013-12-18,36,28,19,84,64,44,18,13,24,0,0,December
2180,2013-12-19,43,35,27,69,56,43,25,12,35,0,0,December
2181,2013-12-20,51,42,32,82,66,50,17,8,24,0,0,December
2182,2013-12-21,54,48,41,89,78,67,17,11,23,0,0,December
2183,2013-12-22,54,45,35,100,92,83,25,8,30,0,0.01,December
2184,2013-12-23,40,37,33,100,93,85,14,6,17,0,0.68,December
2185,2013-12-24,40,34,28,85,65,44,17,10,24,0,0,December
2186,2013-12-25,28,22,15,60,49,38,23,10,31,0,0,December
2187,2013-12-26,36,29,21,92,70,47,17,7,24,0.05,0.05,December
2188,2013-12-27,35,32,28,75,61,47,20,12,25,0,0,December
2189,2013-12-28,48,38,27,75,57,39,23,10,30,0,0,December
2190,2013-12-29,44,39,33,100,80,59,26,8,31,1.32,1.32,December
2191,2013-12-30,44,32,19,92,65,38,26,14,36,0,0,December
2192,2013-12-31,26,20,14,60,48,36,17,9,24,0,0,December
2527,2014-12-01,64,52,39,74,63,52,22,13,29,0,0.01,December
2528,2014-12-02,42,38,33,92,72,51,24,15,29,0.1,0.1,December
